iso_code,countryname,months,total_cases,total_deaths,fatality_rate
AFG,Afghanistan,2020-02,5,,
AFG,Afghanistan,2020-03,166,4,0.02409638554216867470
AFG,Afghanistan,2020-04,1827,60,0.03284072249589490969
AFG,Afghanistan,2020-05,15180,254,0.01673254281949934124
AFG,Afghanistan,2020-06,31445,739,0.02350135156622674511
AFG,Afghanistan,2020-07,36628,1275,0.03480943540460849623
AFG,Afghanistan,2020-08,38248,1406,0.03676009203095586697
AFG,Afghanistan,2020-09,39354,1462,0.03714997204858464197
AFG,Afghanistan,2020-10,41334,1533,0.03708811148207286979
AFG,Afghanistan,2020-11,46215,1763,0.03814778751487612247
AFG,Afghanistan,2020-12,52330,2189,0.04183068985285686986
AFG,Afghanistan,2021-01,55023,2400,0.04361812333024371626
AFG,Afghanistan,2021-02,55714,2443,0.04384894281509135944
AFG,Afghanistan,2021-03,56454,2484,0.04400042512488043363
AFG,Afghanistan,2021-04,59745,2625,0.04393673110720562390
AGO,Angola,2020-03,7,2,0.28571428571428571429
AGO,Angola,2020-04,27,2,0.07407407407407407407
AGO,Angola,2020-05,86,4,0.04651162790697674419
AGO,Angola,2020-06,284,13,0.04577464788732394366
AGO,Angola,2020-07,1148,52,0.04529616724738675958
AGO,Angola,2020-08,2654,108,0.04069329314242652600
AGO,Angola,2020-09,4972,183,0.03680611423974255833
AGO,Angola,2020-10,10805,284,0.02628412771864877372
AGO,Angola,2020-11,15139,348,0.02298698725146971398
AGO,Angola,2020-12,17553,405,0.02307297897795248675
AGO,Angola,2021-01,19796,466,0.02354010911295211154
AGO,Angola,2021-02,20807,508,0.02441486038352477532
AGO,Angola,2021-03,22311,537,0.02406884496436735243
AGO,Angola,2021-04,26652,596,0.02236229926459552754
ALB,Albania,2020-03,243,15,0.06172839506172839506
ALB,Albania,2020-04,773,31,0.04010349288486416559
ALB,Albania,2020-05,1137,33,0.02902374670184696570
ALB,Albania,2020-06,2535,62,0.02445759368836291913
ALB,Albania,2020-07,5276,157,0.02975739196360879454
ALB,Albania,2020-08,9513,284,0.02985388415851992011
ALB,Albania,2020-09,13649,387,0.02835372554765916917
ALB,Albania,2020-10,20875,509,0.02438323353293413174
ALB,Albania,2020-11,38182,810,0.02121418469435859829
ALB,Albania,2020-12,58316,1181,0.02025173194320598121
ALB,Albania,2021-01,78127,1380,0.01766354781317598269
ARE,United Arab Emirates,2020-01,4,,
ARE,United Arab Emirates,2020-02,21,,
ARE,United Arab Emirates,2020-03,664,6,0.00903614457831325301
ARE,United Arab Emirates,2020-04,12481,105,0.00841278743690409422
ARE,United Arab Emirates,2020-05,34557,264,0.00763955204444830280
ARE,United Arab Emirates,2020-06,48667,315,0.00647255840713419771
ARE,United Arab Emirates,2020-07,60506,351,0.00580107757908306614
ARE,United Arab Emirates,2020-08,70231,384,0.00546767097150830830
ARE,United Arab Emirates,2020-09,94190,419,0.00444845525002654210
ARE,United Arab Emirates,2020-10,132629,495,0.00373221542799840156
ARE,United Arab Emirates,2020-11,168860,572,0.00338742153263058155
ARE,United Arab Emirates,2020-12,207822,669,0.00321910096139965932
ARG,Argentina,2020-03,1054,27,0.02561669829222011385
ARG,Argentina,2020-04,4428,218,0.04923215898825654923
ARG,Argentina,2020-05,16851,539,0.03198623227108183491
ARG,Argentina,2020-06,64530,1307,0.02025414535874786921
ARG,Argentina,2020-07,191302,3543,0.01852045456921516764
ARG,Argentina,2020-08,417735,8660,0.02073084611057249213
ARG,Argentina,2020-09,751001,16937,0.02255256650790078841
ARG,Argentina,2020-10,1166924,31002,0.02656728287360616458
ARG,Argentina,2020-11,1424533,38730,0.02718785735395389226
ARG,Argentina,2020-12,1625514,43245,0.02660389267640881592
ARM,Armenia,2020-03,532,3,0.00563909774436090226
ARM,Armenia,2020-04,2066,32,0.01548886737657308809
ARM,Armenia,2020-05,9282,131,0.01411333764274940746
ARM,Armenia,2020-06,25542,443,0.01734398246026153003
ARM,Armenia,2020-07,38550,738,0.01914396887159533074
ARM,Armenia,2020-08,43781,879,0.02007720243941435783
ARM,Armenia,2020-09,50359,959,0.01904326932623761393
ARM,Armenia,2020-10,89813,1341,0.01493102334851302150
ARM,Armenia,2020-11,135124,2164,0.01601491962937746070
ARM,Armenia,2020-12,159409,2823,0.01770916322164996958
ARM,Armenia,2021-01,167026,3080,0.01844024283644462539
ARM,Armenia,2021-02,172058,3192,0.01855188366713550082
ARM,Armenia,2021-03,192639,3515,0.01824656481813132336
ARM,Armenia,2021-04,216064,4108,0.01901288507109004739
ARM,Armenia,2021-05,222670,4438,0.01993083935869223515
ATG,Antigua and Barbuda,2020-03,7,,
ATG,Antigua and Barbuda,2020-04,24,3,0.12500000000000000000
ATG,Antigua and Barbuda,2020-05,26,3,0.11538461538461538462
ATG,Antigua and Barbuda,2020-06,69,3,0.04347826086956521739
ATG,Antigua and Barbuda,2020-07,91,3,0.03296703296703296703
ATG,Antigua and Barbuda,2020-08,94,3,0.03191489361702127660
ATG,Antigua and Barbuda,2020-09,101,3,0.02970297029702970297
ATG,Antigua and Barbuda,2020-10,128,3,0.02343750000000000000
ATG,Antigua and Barbuda,2020-11,141,4,0.02836879432624113475
ATG,Antigua and Barbuda,2020-12,159,5,0.03144654088050314465
ATG,Antigua and Barbuda,2021-01,234,7,0.02991452991452991453
ATG,Antigua and Barbuda,2021-02,730,14,0.01917808219178082192
ATG,Antigua and Barbuda,2021-03,1136,28,0.02464788732394366197
ATG,Antigua and Barbuda,2021-04,1232,32,0.02597402597402597403
AUS,Australia,2020-01,9,,
AUS,Australia,2020-02,25,,
AUS,Australia,2020-03,4559,18,0.00394823426189953937
AUS,Australia,2020-04,6766,93,0.01374519657109074786
AUS,Australia,2020-05,7202,103,0.01430158289364065537
AUS,Australia,2020-06,7920,104,0.01313131313131313131
AUS,Australia,2020-07,17280,201,0.01163194444444444444
AUS,Australia,2020-08,25819,657,0.02544637669932995081
AUS,Australia,2020-09,27096,888,0.03277236492471213463
AUS,Australia,2020-10,27595,907,0.03286827323790541765
AUS,Australia,2020-11,27912,908,0.03253081112066494698
AUS,Australia,2020-12,28425,909,0.03197889182058047493
AUS,Australia,2021-01,28818,909,0.03154278575890068707
AUS,Australia,2021-02,28978,909,0.03136862447373869832
AUS,Australia,2021-03,29322,909,0.03100061387354205034
AUS,Australia,2021-04,29811,910,0.03052564489617926269
AUT,Austria,2020-02,9,,
AUT,Austria,2020-03,10180,128,0.01257367387033398821
AUT,Austria,2020-04,15452,584,0.03779446026404348952
AUT,Austria,2020-05,16731,668,0.03992588607973223358
AUT,Austria,2020-06,17766,705,0.03968253968253968254
AUT,Austria,2020-07,21130,718,0.03398012304779933743
AUT,Austria,2020-08,27438,733,0.02671477512938260806
AUT,Austria,2020-09,44813,799,0.01782964764688817977
AUT,Austria,2020-10,104925,1109,0.01056945437217059805
AUT,Austria,2020-11,282456,3184,0.01127255218511909820
AUT,Austria,2020-12,360815,6222,0.01724429416737109045
AZE,Azerbaijan,2020-03,298,5,0.01677852348993288591
AZE,Azerbaijan,2020-04,1804,24,0.01330376940133037694
AZE,Azerbaijan,2020-05,5494,63,0.01146705496905715326
AZE,Azerbaijan,2020-06,17524,213,0.01215475918740013696
AZE,Azerbaijan,2020-07,31878,448,0.01405357927097057532
AZE,Azerbaijan,2020-08,36435,534,0.01465623713462330177
AZE,Azerbaijan,2020-09,40229,591,0.01469089462825325014
AZE,Azerbaijan,2020-10,55269,730,0.01320812752175722376
AZE,Azerbaijan,2020-11,121176,1392,0.01148742325212913448
AZE,Azerbaijan,2020-12,218700,2641,0.01207590306355738455
AZE,Azerbaijan,2021-01,230219,3132,0.01360443751384551232
AZE,Azerbaijan,2021-02,234537,3220,0.01372917705948315191
AZE,Azerbaijan,2021-03,261713,3567,0.01362943376905235888
BEL,Belgium,2020-02,1,,
BEL,Belgium,2020-03,12775,705,0.05518590998043052838
BEL,Belgium,2020-04,48519,7594,0.15651600403965456831
BEL,Belgium,2020-05,58381,9467,0.16215892156694815094
BEL,Belgium,2020-06,61427,9747,0.15867615218063717909
BEL,Belgium,2020-07,68751,9841,0.14313973614929237393
BEL,Belgium,2020-08,85236,9996,0.11727439110235111925
BEL,Belgium,2020-09,118452,10016,0.08455745787323135110
BEL,Belgium,2020-10,429229,11625,0.02708344496760470518
BEL,Belgium,2020-11,577345,16645,0.02883024881136928526
BEN,Benin,2020-03,9,,
BEN,Benin,2020-04,64,1,0.01562500000000000000
BEN,Benin,2020-05,339,3,0.00884955752212389381
BEN,Benin,2020-06,1199,21,0.01751459549624687239
BEN,Benin,2020-07,1805,36,0.01994459833795013850
BEN,Benin,2020-08,2145,40,0.01864801864801864802
BEN,Benin,2020-09,2357,41,0.01739499363597793806
BEN,Benin,2020-10,2643,41,0.01551267499054105184
BEN,Benin,2020-11,3015,43,0.01426202321724709784
BEN,Benin,2020-12,3251,44,0.01353429713934174100
BEN,Benin,2021-01,3893,52,0.01335730798869766247
BEN,Benin,2021-02,5434,70,0.01288185498711814501
BEN,Benin,2021-03,7100,90,0.01267605633802816901
BEN,Benin,2021-04,7821,99,0.01265822784810126582
BFA,Burkina Faso,2020-03,261,14,0.05363984674329501916
BFA,Burkina Faso,2020-04,645,43,0.06666666666666666667
BFA,Burkina Faso,2020-05,847,53,0.06257378984651711924
BFA,Burkina Faso,2020-06,962,53,0.05509355509355509356
BFA,Burkina Faso,2020-07,1106,53,0.04792043399638336347
BFA,Burkina Faso,2020-08,1368,55,0.04020467836257309942
BFA,Burkina Faso,2020-09,2056,58,0.02821011673151750973
BFA,Burkina Faso,2020-10,2500,67,0.02680000000000000000
BFA,Burkina Faso,2020-11,2886,68,0.02356202356202356202
BFA,Burkina Faso,2020-12,6707,85,0.01267332637542865663
BFA,Burkina Faso,2021-01,10682,120,0.01123385133870061786
BFA,Burkina Faso,2021-02,11982,142,0.01185110999833082958
BFA,Burkina Faso,2021-03,12717,146,0.01148069513249980341
BFA,Burkina Faso,2021-04,13310,157,0.01179564237415477085
BFA,Burkina Faso,2021-05,13434,166,0.01235670686318296859
BFA,Burkina Faso,2021-06,13479,168,0.01246383262853327398
BFA,Burkina Faso,2021-07,13573,169,0.01245118986222647904
BGD,Bangladesh,2020-03,51,5,0.09803921568627450980
BGD,Bangladesh,2020-04,7667,168,0.02191209077866179731
BGD,Bangladesh,2020-05,47153,650,0.01378491294297287553
BGD,Bangladesh,2020-06,145483,1847,0.01269564141514816164
BGD,Bangladesh,2020-07,237661,3111,0.01309007367637096537
BGD,Bangladesh,2020-08,312996,4281,0.01367749108614806579
BGD,Bangladesh,2020-09,363479,5251,0.01444650172362089694
BGD,Bangladesh,2020-10,407684,5923,0.01452840925815092081
BGD,Bangladesh,2020-11,464932,6644,0.01429026180172584378
BGD,Bangladesh,2020-12,513510,7559,0.01472025861229576834
BGD,Bangladesh,2021-01,535139,8127,0.01518670850003457046
BGD,Bangladesh,2021-02,546216,8408,0.01539317779047116891
BGD,Bangladesh,2021-03,611295,9046,0.01479809257396183512
BGR,Bulgaria,2020-03,399,8,0.02005012531328320802
BGR,Bulgaria,2020-04,1506,66,0.04382470119521912351
BGR,Bulgaria,2020-05,2513,140,0.05571030640668523677
BGR,Bulgaria,2020-06,4989,230,0.04610142313088795350
BGR,Bulgaria,2020-07,11690,383,0.03276304533789563730
BGR,Bulgaria,2020-08,16266,629,0.03866961760727898684
BGR,Bulgaria,2020-09,20833,825,0.03960063361013776220
BGR,Bulgaria,2020-10,52844,1279,0.02420331541896904095
BGR,Bulgaria,2020-11,145300,4035,0.02777013076393668273
BGR,Bulgaria,2020-12,202266,7576,0.03745562773773150208
BHR,Bahrain,2020-02,41,,
BHR,Bahrain,2020-03,567,4,0.00705467372134038801
BHR,Bahrain,2020-04,3040,8,0.00263157894736842105
BHR,Bahrain,2020-05,11398,19,0.00166695911563432181
BHR,Bahrain,2020-06,26758,87,0.00325136407803273787
BHR,Bahrain,2020-07,40982,147,0.00358694060807183642
BHR,Bahrain,2020-08,51972,190,0.00365581466943738936
BHR,Bahrain,2020-09,70864,251,0.00354199593587717318
BHR,Bahrain,2020-10,81645,321,0.00393165533713025905
BHR,Bahrain,2020-11,86956,341,0.00392152352914117485
BHR,Bahrain,2020-12,92675,352,0.00379821958456973294
BHR,Bahrain,2021-01,103057,375,0.00363876301464238237
BHR,Bahrain,2021-02,122394,449,0.00366848048106933346
BHS,Bahamas,2020-03,14,,
BHS,Bahamas,2020-04,81,11,0.13580246913580246914
BHS,Bahamas,2020-05,102,11,0.10784313725490196078
BHS,Bahamas,2020-06,104,11,0.10576923076923076923
BHS,Bahamas,2020-07,574,14,0.02439024390243902439
BHS,Bahamas,2020-08,2217,50,0.02255299954894000902
BHS,Bahamas,2020-09,4123,96,0.02328401649284501577
BHS,Bahamas,2020-10,6714,144,0.02144772117962466488
BHS,Bahamas,2020-11,7541,163,0.02161517040180347434
BHS,Bahamas,2020-12,7871,170,0.02159827213822894168
BHS,Bahamas,2021-01,8174,176,0.02153168583312943479
BHS,Bahamas,2021-02,8519,179,0.02101185585162577767
BHS,Bahamas,2021-03,9119,188,0.02061629564645246189
BHS,Bahamas,2021-04,10453,199,0.01903759686214483880
BIH,Bosnia and Herzegovina,2020-03,420,13,0.03095238095238095238
BIH,Bosnia and Herzegovina,2020-04,1757,69,0.03927148548662492886
BIH,Bosnia and Herzegovina,2020-05,2510,153,0.06095617529880478088
BIH,Bosnia and Herzegovina,2020-06,4453,186,0.04176959353245003369
BIH,Bosnia and Herzegovina,2020-07,11876,339,0.02854496463455708993
BIH,Bosnia and Herzegovina,2020-08,19964,609,0.03050490883590462833
BIH,Bosnia and Herzegovina,2020-09,27469,856,0.03116240125232079799
BIH,Bosnia and Herzegovina,2020-10,50090,1234,0.02463565581952485526
BIH,Bosnia and Herzegovina,2020-11,87901,2681,0.03050022184047963049
BIH,Bosnia and Herzegovina,2020-12,110985,4050,0.03649141775915664279
BIH,Bosnia and Herzegovina,2021-01,121497,4679,0.03851123896063277283
BIH,Bosnia and Herzegovina,2021-02,130979,5071,0.03871613006665190603
BIH,Bosnia and Herzegovina,2021-03,169626,6599,0.03890323417400634337
BLR,Belarus,2020-02,1,,
BLR,Belarus,2020-03,152,1,0.00657894736842105263
BLR,Belarus,2020-04,14027,89,0.00634490625222784630
BLR,Belarus,2020-05,42556,235,0.00552213553905442241
BLR,Belarus,2020-06,62118,392,0.00631057020509353167
BLR,Belarus,2020-07,67808,559,0.00824386503067484663
BLR,Belarus,2020-08,71843,681,0.00947900282560583495
BLR,Belarus,2020-09,78631,833,0.01059378616576159530
BLR,Belarus,2020-10,98482,980,0.00995105704595763693
BLR,Belarus,2020-11,136647,1158,0.00847439021712880634
BLR,Belarus,2020-12,194284,1424,0.00732947643655679315
BLR,Belarus,2021-01,248336,1718,0.00691804651762128729
BLR,Belarus,2021-02,287306,1976,0.00687768442009564715
BLZ,Belize,2020-03,3,,
BLZ,Belize,2020-04,18,2,0.11111111111111111111
BLZ,Belize,2020-05,18,2,0.11111111111111111111
BLZ,Belize,2020-06,24,2,0.08333333333333333333
BLZ,Belize,2020-07,48,2,0.04166666666666666667
BLZ,Belize,2020-08,1007,13,0.01290963257199602781
BLZ,Belize,2020-09,1992,27,0.01355421686746987952
BLZ,Belize,2020-10,3487,59,0.01691998852882133639
BLZ,Belize,2020-11,5854,148,0.02528185855825076871
BLZ,Belize,2020-12,10776,248,0.02301410541945063103
BLZ,Belize,2021-01,11908,301,0.02527712462210278804
BLZ,Belize,2021-02,12293,315,0.02562433905474660376
BLZ,Belize,2021-03,12456,317,0.02544958253050738600
BLZ,Belize,2021-04,12668,323,0.02549731607199242185
BOL,Bolivia,2020-03,107,6,0.05607476635514018692
BOL,Bolivia,2020-04,1167,62,0.05312767780634104542
BOL,Bolivia,2020-05,9982,313,0.03135644159487076738
BOL,Bolivia,2020-06,33219,1123,0.03380595442367319907
BOL,Bolivia,2020-07,76789,2977,0.03876857362382632929
BOL,Bolivia,2020-08,116598,5027,0.04311394706598740973
BOL,Bolivia,2020-09,135311,7965,0.05886439387780742142
BOL,Bolivia,2020-10,141757,8725,0.06154898876245970217
BOL,Bolivia,2020-11,144708,8957,0.06189706166901622578
BOL,Bolivia,2020-12,160124,9165,0.05723689140915790263
BOL,Bolivia,2021-01,216835,10379,0.04786588880946341688
BOL,Bolivia,2021-02,249010,11649,0.04678125376490903980
BRA,Brazil,2020-02,2,,
BRA,Brazil,2020-03,5717,201,0.03515829980759139409
BRA,Brazil,2020-04,87187,6006,0.06888641655292646840
BRA,Brazil,2020-05,514849,29314,0.05693708252322525634
BRA,Brazil,2020-06,1402041,59594,0.04250517638214574324
BRA,Brazil,2020-07,2662485,92475,0.03473259004276080429
BRA,Brazil,2020-08,3908272,121381,0.03105745966503866670
BRA,Brazil,2020-09,4810935,143952,0.02992183432118704576
BRA,Brazil,2020-10,5535605,159884,0.02888284117092892285
BRA,Brazil,2020-11,6335878,173120,0.02732375844358114219
BRA,Brazil,2020-12,7675973,194949,0.02539730142354591398
BRA,Brazil,2021-01,9204731,224504,0.02439006636913126522
BRB,Barbados,2020-03,34,,
BRB,Barbados,2020-04,81,7,0.08641975308641975309
BRB,Barbados,2020-05,92,7,0.07608695652173913043
BRB,Barbados,2020-06,97,7,0.07216494845360824742
BRB,Barbados,2020-07,110,7,0.06363636363636363636
BRB,Barbados,2020-08,174,7,0.04022988505747126437
BRB,Barbados,2020-09,190,7,0.03684210526315789474
BRB,Barbados,2020-10,237,7,0.02953586497890295359
BRB,Barbados,2020-11,276,7,0.02536231884057971014
BRB,Barbados,2020-12,383,7,0.01827676240208877285
BRB,Barbados,2021-01,1545,14,0.00906148867313915858
BRB,Barbados,2021-02,3068,33,0.01075619295958279009
BRB,Barbados,2021-03,3652,42,0.01150054764512595838
BRB,Barbados,2021-04,3855,44,0.01141374837872892348
BRN,Brunei,2020-03,129,1,0.00775193798449612403
BRN,Brunei,2020-04,138,1,0.00724637681159420290
BRN,Brunei,2020-05,141,2,0.01418439716312056738
BRN,Brunei,2020-06,141,3,0.02127659574468085106
BRN,Brunei,2020-07,141,3,0.02127659574468085106
BRN,Brunei,2020-08,144,3,0.02083333333333333333
BRN,Brunei,2020-09,146,3,0.02054794520547945205
BRN,Brunei,2020-10,148,3,0.02027027027027027027
BRN,Brunei,2020-11,150,3,0.02000000000000000000
BRN,Brunei,2020-12,157,3,0.01910828025477707006
BRN,Brunei,2021-01,180,3,0.01666666666666666667
BRN,Brunei,2021-02,186,3,0.01612903225806451613
BRN,Brunei,2021-03,212,3,0.01415094339622641509
BTN,Bhutan,2020-03,4,,
BTN,Bhutan,2020-04,7,,
BTN,Bhutan,2020-05,43,,
BTN,Bhutan,2020-06,77,,
BTN,Bhutan,2020-07,101,,
BTN,Bhutan,2020-08,225,,
BTN,Bhutan,2020-09,282,,
BTN,Bhutan,2020-10,349,,
BTN,Bhutan,2020-11,410,,
BTN,Bhutan,2020-12,670,,
BTN,Bhutan,2021-01,859,1,0.00116414435389988359
BTN,Bhutan,2021-02,867,1,0.00115340253748558247
BTN,Bhutan,2021-03,873,1,0.00114547537227949599
BTN,Bhutan,2021-04,1074,1,0.00093109869646182495
BTN,Bhutan,2021-05,1620,1,0.00061728395061728395
BTN,Bhutan,2021-06,2100,1,0.00047619047619047619
BWA,Botswana,2020-03,4,1,0.25000000000000000000
BWA,Botswana,2020-04,23,1,0.04347826086956521739
BWA,Botswana,2020-05,35,1,0.02857142857142857143
BWA,Botswana,2020-06,227,1,0.00440528634361233480
BWA,Botswana,2020-07,804,2,0.00248756218905472637
BWA,Botswana,2020-08,1633,6,0.00367421922841396203
BWA,Botswana,2020-09,3172,16,0.00504413619167717528
BWA,Botswana,2020-10,6642,24,0.00361336946702800361
BWA,Botswana,2020-11,10742,34,0.00316514615527834668
BWA,Botswana,2020-12,14805,42,0.00283687943262411348
BWA,Botswana,2021-01,21293,134,0.00629314798290518011
BWA,Botswana,2021-02,28371,310,0.01092665045292728490
BWA,Botswana,2021-03,39848,568,0.01425416583015458743
BWA,Botswana,2021-04,46934,712,0.01517023905910427409
BWA,Botswana,2021-05,54973,849,0.01544394520946646536
CAF,Central African Republic,2020-03,3,,
CAF,Central African Republic,2020-04,50,,
CAF,Central African Republic,2020-05,1011,2,0.00197823936696340257
CAF,Central African Republic,2020-06,3745,47,0.01255006675567423231
CAF,Central African Republic,2020-07,4608,59,0.01280381944444444444
CAF,Central African Republic,2020-08,4711,62,0.01316068775206962428
CAF,Central African Republic,2020-09,4829,62,0.01283909712155725823
CAF,Central African Republic,2020-10,4866,62,0.01274147143444307439
CAF,Central African Republic,2020-11,4913,63,0.01282312232851618156
CAF,Central African Republic,2020-12,4963,63,0.01269393511988716502
CAF,Central African Republic,2021-01,4981,63,0.01264806263802449307
CAF,Central African Republic,2021-02,5004,63,0.01258992805755395683
CAF,Central African Republic,2021-03,5161,67,0.01298198023638829684
CAF,Central African Republic,2021-04,6411,88,0.01372640773670254251
CAF,Central African Republic,2021-05,7091,98,0.01382033563672260612
CAF,Central African Republic,2021-06,7141,98,0.01372356812771320543
CAF,Central African Republic,2021-07,7151,98,0.01370437701020836247
CAF,Central African Republic,2021-08,11296,100,0.00885269121813031161
CAN,Canada,2020-01,4,,
CAN,Canada,2020-02,21,,
CAN,Canada,2020-03,9246,152,0.01643954142331819165
CAN,Canada,2020-04,56716,4179,0.07368291134776782566
CAN,Canada,2020-05,92488,7906,0.08548135974396678488
CAN,Canada,2020-06,106029,8780,0.08280753378792594479
CAN,Canada,2020-07,118297,9025,0.07629103020363999087
CAN,Canada,2020-08,130849,9193,0.07025655526599362624
CAN,Canada,2020-09,162736,9391,0.05770696096745649395
CAN,Canada,2020-10,238191,10276,0.04314184834859419541
CAN,Canada,2020-11,382708,12239,0.03197999519215694472
CAN,Canada,2020-12,587429,15762,0.02683217886757378338
CHE,Switzerland,2020-02,18,,
CHE,Switzerland,2020-03,16605,485,0.02920806985847636254
CHE,Switzerland,2020-04,29586,1665,0.05627661731900223078
CHE,Switzerland,2020-05,30862,1796,0.05819454345149374635
CHE,Switzerland,2020-06,31714,1809,0.05704105442391372895
CHE,Switzerland,2020-07,35232,1827,0.05185626702997275204
CHE,Switzerland,2020-08,42177,1848,0.04381534959812219930
CHE,Switzerland,2020-09,53282,1908,0.03580946661161367817
CHE,Switzerland,2020-10,154251,2378,0.01541643166008648242
CHE,Switzerland,2020-11,327072,5053,0.01544919773016338910
CHL,Chile,2020-02,2,,
CHL,Chile,2020-03,2844,12,0.00421940928270042194
CHL,Chile,2020-04,17702,227,0.01282340978420517456
CHL,Chile,2020-05,123550,1054,0.00853095912585997572
CHL,Chile,2020-06,279393,5688,0.02035841986019692691
CHL,Chile,2020-07,355667,9457,0.02658947836037641952
CHL,Chile,2020-08,411726,11289,0.02741872021684324041
CHL,Chile,2020-09,462991,12741,0.02751889345581231601
CHL,Chile,2020-10,510256,14207,0.02784288670784860933
CHL,Chile,2020-11,551743,15410,0.02792967015440159640
CHL,Chile,2020-12,608973,16608,0.02727214507047110463
CHN,China,2020-01,9790,213,0.02175689479060265577
CHN,China,2020-02,79261,2835,0.03576790603197032589
CHN,China,2020-03,81565,3305,0.04051983080978360817
CHN,China,2020-04,82919,4633,0.05587380455625369336
CHN,China,2020-05,83062,4634,0.05578965110399460644
CHN,China,2020-06,83580,4634,0.05544388609715242881
CHN,China,2020-07,84383,4634,0.05491627460507448183
CHN,China,2020-08,85104,4634,0.05445102462868960331
CHN,China,2020-09,85458,4634,0.05422546748110182780
CHN,China,2020-10,86043,4634,0.05385679253396557535
CHN,China,2020-11,86588,4634,0.05351780847230563127
CHN,China,2020-12,87117,4634,0.05319283262738615884
CHN,China,2021-01,89611,4636,0.05173472006784881320
CHN,China,2021-02,89960,4636,0.05153401511783014673
CHN,China,2021-03,90265,4636,0.05135988478369246109
CHN,China,2021-04,90720,4636,0.05110229276895943563
CHN,China,2021-05,91173,4636,0.05084838713215535301
CHN,China,2021-06,91846,4636,0.05047579644187008688
CHN,China,2021-07,93066,4639,0.04984634560419487246
CIV,Cote d'Ivoire,2020-03,179,1,0.00558659217877094972
CIV,Cote d'Ivoire,2020-04,1275,14,0.01098039215686274510
CIV,Cote d'Ivoire,2020-05,2833,33,0.01164842922696787857
CIV,Cote d'Ivoire,2020-06,9499,68,0.00715864827876618591
CIV,Cote d'Ivoire,2020-07,16047,102,0.00635632828566087119
CIV,Cote d'Ivoire,2020-08,18067,117,0.00647589527868489511
CIV,Cote d'Ivoire,2020-09,19724,120,0.00608395862908132225
CIV,Cote d'Ivoire,2020-10,20716,126,0.00608225526163351998
CIV,Cote d'Ivoire,2020-11,21331,132,0.00618817683184098261
CIV,Cote d'Ivoire,2020-12,22490,137,0.00609159626500666963
CIV,Cote d'Ivoire,2021-01,28399,154,0.00542272615232930737
CIV,Cote d'Ivoire,2021-02,32754,192,0.00586187946510349881
CIV,Cote d'Ivoire,2021-03,43889,244,0.00555947959625418670
CIV,Cote d'Ivoire,2021-04,46036,286,0.00621252932487618386
CIV,Cote d'Ivoire,2021-05,47292,305,0.00644929374947136936
CIV,Cote d'Ivoire,2021-06,48305,313,0.00647966049063243971
CIV,Cote d'Ivoire,2021-07,50135,329,0.00656228183903460656
CIV,Cote d'Ivoire,2021-08,55669,441,0.00792182363613501230
CMR,Cameroon,2020-03,193,6,0.03108808290155440415
CMR,Cameroon,2020-04,1832,61,0.03329694323144104803
CMR,Cameroon,2020-05,5904,191,0.03235094850948509485
CMR,Cameroon,2020-06,12592,313,0.02485705209656925032
CMR,Cameroon,2020-07,17255,391,0.02266009852216748768
CMR,Cameroon,2020-08,19142,411,0.02147111064674537666
CMR,Cameroon,2020-09,20838,418,0.02005950667050580670
CMR,Cameroon,2020-10,21793,426,0.01954756114348644060
CMR,Cameroon,2020-11,24445,437,0.01787686643485375332
CMR,Cameroon,2020-12,26277,448,0.01704913041823648057
CMR,Cameroon,2021-01,29617,462,0.01559914913731978256
CMR,Cameroon,2021-02,35714,551,0.01542812342498739990
CMR,Cameroon,2021-03,47669,721,0.01512513373471228681
CMR,Cameroon,2021-04,72250,1107,0.01532179930795847751
COD,Democratic Republic of Congo,2020-03,98,8,0.08163265306122448980
COD,Democratic Republic of Congo,2020-04,572,31,0.05419580419580419580
COD,Democratic Republic of Congo,2020-05,3070,72,0.02345276872964169381
COD,Democratic Republic of Congo,2020-06,7039,170,0.02415115783491973292
COD,Democratic Republic of Congo,2020-07,9070,215,0.02370452039691289967
COD,Democratic Republic of Congo,2020-08,10097,258,0.02555214420124789541
COD,Democratic Republic of Congo,2020-09,10659,272,0.02551834130781499203
COD,Democratic Republic of Congo,2020-10,11306,307,0.02715372368653812135
COD,Democratic Republic of Congo,2020-11,12772,333,0.02607265894143438772
COD,Democratic Republic of Congo,2020-12,17658,591,0.03346924906557934081
COD,Democratic Republic of Congo,2021-01,22771,671,0.02946730490536208335
COD,Democratic Republic of Congo,2021-02,25913,707,0.02728360282483695442
COD,Democratic Republic of Congo,2021-03,28142,743,0.02640181934475161680
COD,Democratic Republic of Congo,2021-04,29853,766,0.02565906274076307239
COD,Democratic Republic of Congo,2021-05,31651,782,0.02470696028561498847
COD,Democratic Republic of Congo,2021-06,40836,924,0.02262709374081692624
COG,Congo,2020-03,19,,
COG,Congo,2020-04,220,9,0.04090909090909090909
COG,Congo,2020-05,611,20,0.03273322422258592471
COG,Congo,2020-06,1087,37,0.03403863845446182153
COG,Congo,2020-07,3200,54,0.01687500000000000000
COG,Congo,2020-08,3979,78,0.01960291530535310379
COG,Congo,2020-09,5089,114,0.02240125761446256632
COG,Congo,2020-10,5290,92,0.01739130434782608696
COG,Congo,2020-11,5774,94,0.01627987530308278490
COG,Congo,2020-12,7107,108,0.01519628535246939637
